evicted_count,layer_bin,layer_label,layer_source,layer_source_label,policy,retained_count,retention_fraction,role,token_bin
85.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,937.0,0.9168297455968689,template,23
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1833.0,1.0,template,24
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1258.0,1.0,template,25
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1049.0,1.0,template,26
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,952.0,1.0,template,27
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,807.0,1.0,template,28
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,670.0,1.0,template,29
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,679.0,1.0,template,30
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,372.0,1.0,template,31
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,516.0,1.0,template,32
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,505.0,1.0,template,33
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,388.0,1.0,template,34
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,397.0,1.0,template,35
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,371.0,1.0,template,36
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,317.0,1.0,template,37
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,249.0,1.0,template,38
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,176.0,1.0,template,39
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,101.0,1.0,template,40
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,214.0,1.0,template,41
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1166.0,1.0,template,42
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2232.0,1.0,template,43
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2994.0,1.0,template,44
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5072.0,1.0,template,45
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8148.0,1.0,template,46
0.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6220.0,1.0,template,47
690.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,0
3027.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,1
4591.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,2
5521.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,3
5807.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,4
5917.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,5
6283.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,0.0,0.0,user,6
6358.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8.0,0.0012566760917373547,user,7
6550.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,55.0,0.008327024981074944,user,8
6596.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,283.0,0.041139700537868876,user,9
6599.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,549.0,0.0768047006155568,user,10
6566.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,859.0,0.11569023569023569,user,11
6660.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1309.0,0.1642615133642866,user,12
6619.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1559.0,0.19063340670090487,user,13
6648.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,1902.0,0.22245614035087719,user,14
6625.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2046.0,0.2359589436051205,user,15
6816.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2640.0,0.27918781725888325,user,16
6742.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,2601.0,0.27839023868136575,user,17
6830.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3006.0,0.3056120374135828,user,18
6885.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3032.0,0.30573762226479784,user,19
6934.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3258.0,0.3196624803767661,user,20
6974.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3590.0,0.3398333964407421,user,21
7011.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3848.0,0.3543604383460724,user,22
6887.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,3344.0,0.32684977030593293,user,23
7166.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4984.0,0.4102057613168724,user,24
6945.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,4938.0,0.41555162837667253,user,25
6877.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5113.0,0.42643869891576314,user,26
6782.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,5582.0,0.45147201552895505,user,27
6708.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6018.0,0.4728901461574729,user,28
6531.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6263.0,0.4895263404720963,user,29
6333.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,7011.0,0.5254046762589928,user,30
6061.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,6578.0,0.5204525674499565,user,31
6033.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8329.0,0.57993315694193,user,32
5818.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8023.0,0.5796546492305469,user,33
5497.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8401.0,0.6044754640955533,user,34
5313.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,8224.0,0.6075201300140356,user,35
5249.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9685.0,0.6485201553502076,user,36
5110.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9368.0,0.6470506976101672,user,37
4945.0,0,L00-L03,explicit_layer,explicit layer column,policy_pinned__budget128__sink8,9498.0,0.6576196081146576,user,38
